timestamp,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,label
29.5095069,0.05174123,0.05692848,0.01205399,0.1055908,0.0325247,0.00128378,4.043789E-06,2.248463E-06,0.2210357,0.2493736,0.2078226,0.221332,0.005649525,0.6063793,0.5735087,0.003512733,0.08580671,0.06583127,0.5083233,0.5869045,0.006634971,0.004369425,0.005644949,0.00171776,0.1321736,0.0003000425,0.007095383,0.01205569,0.09903231,0.0001851597,0.0001187004,0.01712157,0.0002388098,0.1968242,0.3708748,0.1875503,0.3371405,0.001304591,0.004813881,0.002512618,0.06291307,0.001296975,0.005325703,0.9747723,0.9830137,0.2127078,0.1435217,0.6156179,0.7611082,2.290921E-06,6.482735E-06,Happy
29.5283549,0.04927073,0.05781975,0.009142659,0.1178881,0.03258115,0.001280246,3.601973E-06,1.943773E-06,0.2280764,0.2610726,0.2052394,0.2209222,0.005643011,0.5665463,0.5413514,0.004717787,0.08791933,0.06744513,0.5250767,0.5977706,0.006364786,0.004069942,0.005586663,0.002112553,0.1216782,0.0002253089,0.006346822,0.01145837,0.1006548,0.0001377871,8.739943E-05,0.01759144,0.0002750939,0.1907473,0.3623987,0.180122,0.3414542,0.001418187,0.004420637,0.002402703,0.06273112,0.001228233,0.005739513,0.9734014,0.9820884,0.1834069,0.1213229,0.6003011,0.759084,2.133812E-06,6.350077E-06,Happy
29.5472768,0.05144128,0.05914445,0.00889346,0.1135668,0.03081199,0.001269793,3.718145E-06,2.00765E-06,0.2294542,0.262645,0.2096886,0.2240822,0.005901298,0.5748225,0.5457045,0.004450869,0.08711167,0.06662521,0.5250791,0.6010413,0.006362497,0.004027118,0.005675347,0.001931782,0.1226577,0.0002487174,0.006668469,0.0116155,0.09919136,0.0001520278,9.750914E-05,0.01692331,0.0002588807,0.1860183,0.3579627,0.190406,0.3469822,0.001314986,0.004687341,0.002526565,0.06649198,0.001249589,0.005612753,0.9742897,0.9826152,0.1949198,0.1358614,0.575791,0.7403381,2.145771E-06,6.442262E-06,Happy
29.5670036,0.05159289,0.05915828,0.00841285,0.1127977,0.03035671,0.001274461,3.670207E-06,1.992044E-06,0.2314337,0.2656401,0.2103636,0.2248819,0.006093512,0.5697009,0.5399185,0.004607454,0.0876418,0.06726266,0.5282308,0.6063607,0.006299536,0.003983157,0.005751463,0.001986405,0.1236882,0.0002446365,0.006747571,0.01157899,0.1003843,0.0001524363,9.767516E-05,0.01662541,0.0002583828,0.1871661,0.3595024,0.1921076,0.3514619,0.001265946,0.00463409,0.002531491,0.06909348,0.001226965,0.005436593,0.9744668,0.9826916,0.1976315,0.1378243,0.5659174,0.7314664,2.108237E-06,6.435987E-06,Happy
29.5866851,0.05225004,0.05981504,0.008119669,0.1114288,0.02990271,0.001272645,3.63984E-06,1.990059E-06,0.2333651,0.2677628,0.2117331,0.2260666,0.00620922,0.5660512,0.5360314,0.004713305,0.08747084,0.06724074,0.5304852,0.6093893,0.006251053,0.003922527,0.005802599,0.001969222,0.1237817,0.0002456036,0.006761823,0.01161636,0.09992778,0.0001519417,9.78368E-05,0.01651978,0.0002551735,0.1871717,0.3603252,0.1931794,0.3524269,0.001240615,0.004670362,0.002521424,0.07038771,0.001203908,0.005319595,0.9746338,0.9827849,0.1975565,0.1411358,0.5610567,0.7265655,2.097518E-06,6.450863E-06,Happy
29.6088261,0.05290928,0.06074236,0.007857163,0.1100833,0.02946873,0.001271799,3.603543E-06,1.990473E-06,0.2352394,0.2700984,0.2127936,0.2272923,0.006279354,0.5635837,0.5334878,0.004792754,0.087357,0.06708325,0.5334183,0.6112028,0.006202124,0.003855472,0.005822657,0.001964052,0.1237449,0.0002454451,0.006782038,0.01163336,0.09923498,0.0001514836,9.785677E-05,0.01639965,0.0002533568,0.1862926,0.3598517,0.1944967,0.3532729,0.001221368,0.004687688,0.002523118,0.07150928,0.001190141,0.005243518,0.9747165,0.9828231,0.1973184,0.1436106,0.5552979,0.721688,2.085242E-06,6.457283E-06,Happy
29.6288151,0.05435354,0.06271125,0.007882589,0.1075408,0.02961878,0.001261795,3.674301E-06,2.01817E-06,0.2378086,0.2688365,0.2167362,0.229993,0.007040875,0.5358916,0.5060463,0.005475658,0.0861059,0.06624895,0.5312251,0.6112432,0.006141986,0.003867002,0.005781841,0.001842908,0.1233245,0.0002551908,0.006791189,0.0114422,0.09508825,0.0001542533,0.0001007789,0.01684098,0.0002598963,0.1836112,0.3570203,0.1934667,0.3502676,0.001236893,0.004617424,0.002481539,0.07024005,0.00117978,0.005209164,0.9749452,0.9831737,0.1984261,0.1516365,0.5616753,0.7262313,2.082444E-06,6.573917E-06,Happy
29.6470243,0.0545534,0.06399467,0.00793808,0.1072835,0.02946819,0.001260588,3.679028E-06,2.042883E-06,0.2394835,0.268971,0.219211,0.2318764,0.007252145,0.5273392,0.4980416,0.005720655,0.08522885,0.06555641,0.5287776,0.6096588,0.00612011,0.003855818,0.005798672,0.001821928,0.1221219,0.0002564902,0.006719335,0.01138943,0.09164319,0.0001556545,0.000102304,0.01703157,0.0002796731,0.1827872,0.3570922,0.1933333,0.3509646,0.001249531,0.004276259,0.002479038,0.06954786,0.001182284,0.005235901,0.974977,0.9833128,0.1978763,0.1557836,0.5656053,0.7286037,2.089336E-06,6.618063E-06,Happy
29.6673028,0.05416236,0.06424706,0.007987416,0.1078293,0.02961247,0.001258958,3.702014E-06,2.062801E-06,0.2404152,0.2683441,0.2203105,0.2327582,0.007453267,0.5205135,0.4914021,0.005915837,0.08490983,0.06533632,0.5281398,0.6091728,0.006105777,0.003874541,0.005798259,0.001832093,0.1219749,0.0002544988,0.006719973,0.0113647,0.09051549,0.0001554397,0.0001025556,0.01723881,0.0002823375,0.1824135,0.3569705,0.1935654,0.351091,0.001259031,0.004257761,0.002458229,0.06904381,0.001181412,0.005231623,0.9751124,0.9834047,0.1981124,0.1579063,0.5689883,0.730347,2.10039E-06,6.666592E-06,Happy
29.6854958,0.05380869,0.06472131,0.007993593,0.108969,0.02951768,0.00126102,3.705666E-06,2.085546E-06,0.2413633,0.2685607,0.2214734,0.2335362,0.007549703,0.5169848,0.4880947,0.006019176,0.08435869,0.06500003,0.5268031,0.6080137,0.006084716,0.003874377,0.005817621,0.001871541,0.1213887,0.0002485031,0.006691617,0.01139536,0.0888555,0.0001569382,0.0001038727,0.01738323,0.0003001023,0.1818491,0.3570651,0.1940754,0.3522362,0.001271829,0.003982758,0.002455625,0.06834391,0.001190133,0.005254894,0.9752482,0.9834743,0.198618,0.1600669,0.5737589,0.7323878,2.110746E-06,6.692455E-06,Happy
29.7053056,0.05306885,0.064842,0.008092926,0.1100338,0.02960979,0.001262989,3.717382E-06,2.103341E-06,0.2419572,0.2681845,0.2219509,0.2338647,0.007415846,0.5203351,0.4917193,0.00593015,0.0840404,0.06484024,0.5260532,0.6074407,0.006086317,0.003880377,0.005817053,0.001895514,0.1213798,0.0002454088,0.006694457,0.01141846,0.08866015,0.0001571199,0.0001040659,0.01745209,0.0002995201,0.1815606,0.3568816,0.1943611,0.352484,0.001277397,0.003997416,0.002451165,0.06792525,0.001192775,0.005259129,0.9753486,0.9835047,0.199451,0.1605746,0.5769955,0.73435,2.122083E-06,6.702879E-06,Happy
29.7264251,0.05297347,0.06531298,0.008134013,0.1104959,0.02947247,0.001263089,3.726423E-06,2.118071E-06,0.2422695,0.2680899,0.2230285,0.2346075,0.007304946,0.5240591,0.4954838,0.005820953,0.08347921,0.06444646,0.5244011,0.606096,0.006088844,0.003880615,0.005840551,0.001883235,0.1208306,0.0002473255,0.006640565,0.01143687,0.0875174,0.0001579998,0.0001048685,0.01753682,0.0003063853,0.1817232,0.3578617,0.1945837,0.3524211,0.001281768,0.003895692,0.002449531,0.06753489,0.001192239,0.005284179,0.9754484,0.9835416,0.2001748,0.1620808,0.5792515,0.7349623,2.138551E-06,6.705111E-06,Happy
29.7467244,0.05060417,0.06501473,0.008456067,0.115692,0.0297915,0.001259573,3.762184E-06,2.117651E-06,0.2429309,0.2670409,0.2266861,0.2365758,0.007416176,0.5220433,0.4934368,0.005867823,0.08272228,0.06393624,0.5202547,0.6086442,0.006151604,0.003886791,0.005835024,0.001758927,0.119874,0.0002648139,0.0065548,0.01123844,0.09093707,0.0001560136,0.0001022498,0.01759641,0.0002754253,0.1875157,0.3629545,0.1936466,0.3565728,0.001287011,0.004493439,0.00246905,0.06776536,0.001180537,0.005248699,0.9751753,0.9837239,0.2042304,0.1594246,0.5882409,0.7425895,2.150993E-06,6.606196E-06,Happy
29.7656043,0.05288455,0.0675671,0.008658729,0.1139869,0.02831234,0.001260132,3.745723E-06,2.122749E-06,0.2436603,0.2705949,0.2290399,0.2383033,0.00728637,0.527186,0.4979186,0.005692985,0.08153893,0.06300365,0.5193509,0.6114484,0.006064221,0.003818417,0.005864432,0.00175536,0.1196297,0.0002649538,0.006574297,0.01133186,0.09355586,0.000159091,0.0001033195,0.01713432,0.0002703462,0.187234,0.3645094,0.1946317,0.3563595,0.001256044,0.004572809,0.002520329,0.06917802,0.001190708,0.005209541,0.9752961,0.9838038,0.2074066,0.1586212,0.5869717,0.7418608,2.132614E-06,6.587009E-06,Happy
29.7842191,0.05350886,0.06748941,0.008634854,0.1142215,0.02830291,0.001256418,3.765012E-06,2.111607E-06,0.2422379,0.2696664,0.2282377,0.2373475,0.007224702,0.5319474,0.5018146,0.005509125,0.08140831,0.06290488,0.519066,0.6111741,0.006051101,0.003838724,0.005833473,0.001708527,0.1189139,0.0002705668,0.006535276,0.01128649,0.09522109,0.0001607646,0.0001037506,0.01688464,0.0002541467,0.1868521,0.3643632,0.1939586,0.3525064,0.001243279,0.004879283,0.002536695,0.0696728,0.00119218,0.005221526,0.9752676,0.9836715,0.2103593,0.1564921,0.58803,0.7426924,2.141298E-06,6.539838E-06,Happy
29.8041402,0.05472142,0.06848609,0.008670626,0.11301,0.02773955,0.001254348,3.782045E-06,2.098512E-06,0.2431631,0.2718459,0.2296046,0.2386537,0.007039962,0.5375847,0.5075445,0.005398189,0.08091429,0.06258348,0.5193316,0.6147894,0.006008925,0.003782562,0.00584593,0.001676638,0.1189171,0.0002763987,0.006531816,0.01118201,0.09706836,0.0001620398,0.0001038536,0.01686925,0.0002442195,0.1875106,0.364898,0.1942626,0.3529513,0.001233883,0.005098406,0.002543949,0.06976332,0.001192231,0.005225745,0.9752729,0.9837024,0.2140128,0.1561068,0.5866967,0.7424762,2.130151E-06,6.520725E-06,Happy
29.8243961,0.05469941,0.06704328,0.00868466,0.1142388,0.02780556,0.001245519,3.831162E-06,2.085984E-06,0.2412992,0.269452,0.2283618,0.2373406,0.007102206,0.539711,0.5085901,0.005295806,0.08127274,0.06291661,0.5196385,0.614781,0.006001528,0.003865539,0.005851168,0.001639405,0.1189296,0.0002825308,0.00654421,0.01116181,0.09866805,0.0001626841,0.0001039791,0.01685352,0.0002315963,0.1883083,0.3652313,0.1938727,0.3510402,0.001228227,0.005411607,0.002530106,0.06970595,0.001189214,0.005232415,0.9753392,0.9837009,0.2163067,0.1558375,0.5876226,0.7432687,2.142947E-06,6.498054E-06,Happy
29.8439738,0.0542888,0.06714816,0.008458707,0.1174881,0.02870513,0.001276158,3.801282E-06,2.216079E-06,0.2320669,0.2685754,0.2199135,0.2317728,0.005331961,0.6031463,0.5742258,0.003872568,0.08229742,0.06358419,0.5172426,0.6135607,0.006365223,0.003871097,0.005867102,0.001760821,0.1189715,0.0002600624,0.006618686,0.0125061,0.09562154,0.0001507563,9.783007E-05,0.01766211,0.0003002452,0.1828502,0.3626792,0.2062463,0.3620806,0.00131685,0.00417562,0.002493967,0.06470441,0.001240099,0.005334551,0.9766621,0.9838846,0.2140453,0.1552028,0.6164534,0.7578098,2.225619E-06,6.329683E-06,Happy
29.8639231,0.05617828,0.06786139,0.008456926,0.1132544,0.02817795,0.001264784,3.851093E-06,2.243654E-06,0.235017,0.2689068,0.2199919,0.2319277,0.005358906,0.6085902,0.5782506,0.003738808,0.08240096,0.06364565,0.5209471,0.6134948,0.006247949,0.003860581,0.005904091,0.001702689,0.1174038,0.0002682791,0.006651079,0.01255734,0.09637224,0.0001567994,0.0001015007,0.01764878,0.0002921147,0.1818434,0.3631746,0.2088695,0.3627636,0.00129381,0.004268552,0.002538001,0.06546741,0.001250794,0.005349243,0.9767147,0.9839365,0.2194766,0.1577445,0.6037538,0.7532225,2.223633E-06,6.306835E-06,Happy
29.8830583,0.05358519,0.06282168,0.008732116,0.1168613,0.02958914,0.001232558,3.878537E-06,2.195569E-06,0.2336356,0.2654691,0.2208655,0.231598,0.005273307,0.6172057,0.585999,0.00349897,0.08135819,0.06315949,0.5157804,0.6099242,0.006227628,0.003995664,0.005816824,0.001746908,0.1168452,0.0002598052,0.006713153,0.01206049,0.09522444,0.0001587771,0.0001018,0.01776506,0.000314355,0.1756504,0.3528576,0.2054363,0.3594866,0.001313113,0.003932425,0.002509496,0.06507298,0.001258556,0.005475861,0.9765109,0.9837022,0.2213884,0.153454,0.5926676,0.7476351,2.207541E-06,6.183182E-06,Happy
29.905954,0.05295926,0.06243249,0.008688884,0.1151782,0.02950784,0.001215596,3.841094E-06,2.169688E-06,0.2358146,0.2680123,0.2213588,0.232676,0.005787491,0.6022517,0.5693092,0.003727723,0.08179844,0.06315064,0.5211027,0.60935,0.006160365,0.003932022,0.005770806,0.001762022,0.1156907,0.0002524085,0.006710757,0.01161041,0.09461167,0.0001600175,0.0001020659,0.01795608,0.0003108137,0.1744083,0.3489933,0.2031622,0.3576218,0.001320509,0.003991207,0.002489712,0.06596115,0.001245977,0.005434286,0.9763317,0.9836622,0.222848,0.1533458,0.5868583,0.7453316,2.195582E-06,6.110114E-06,Happy
29.9253278,0.04903702,0.05844176,0.009238636,0.1159684,0.03218564,0.001218641,3.898447E-06,2.020587E-06,0.2461303,0.285316,0.2383058,0.2482501,0.009182863,0.4825006,0.4520293,0.006671515,0.07740414,0.05990102,0.532232,0.6182399,0.005706163,0.003592786,0.00544424,0.001854205,0.1146573,0.0002173377,0.006580984,0.01091369,0.09822318,0.0001703144,0.0001084197,0.01951717,0.00030187,0.1788899,0.3522963,0.1773512,0.3317508,0.00157596,0.00399756,0.002395943,0.05558057,0.001303608,0.005550922,0.9751219,0.9832177,0.2024417,0.1370037,0.6394764,0.7841076,2.08129E-06,6.123467E-06,Happy
29.9437036,0.04786488,0.05688986,0.01001431,0.1113402,0.03372685,0.001231743,4.07089E-06,2.095189E-06,0.251405,0.288131,0.2468309,0.2548858,0.0109009,0.4649827,0.42982,0.006896116,0.07480953,0.05838061,0.5257611,0.6191329,0.005518153,0.003595462,0.005384476,0.001868119,0.1180704,0.0002268008,0.006686744,0.01106258,0.1007305,0.0001896353,0.0001211038,0.0196057,0.0002913937,0.1863157,0.3641146,0.1742029,0.3295573,0.001544189,0.003966733,0.002428101,0.05569325,0.001350396,0.005523083,0.9757758,0.9835345,0.2047147,0.1380083,0.6648436,0.7936571,2.110138E-06,6.175856E-06,Happy
29.9631813,0.04514592,0.05609559,0.01054264,0.1153655,0.03442601,0.001273935,4.143997E-06,2.225147E-06,0.2567281,0.2896719,0.2509017,0.2595406,0.01032033,0.4768886,0.4423036,0.006632159,0.07382841,0.05777207,0.5294605,0.6172442,0.005469051,0.003605851,0.005453411,0.002037964,0.1224588,0.0002202295,0.00686828,0.01181437,0.09907802,0.0001883465,0.0001228936,0.01973503,0.0002927693,0.1901647,0.3713293,0.1786706,0.3337574,0.00152133,0.003924574,0.002402961,0.05601259,0.001377336,0.005481348,0.9769002,0.9838404,0.2021097,0.1408782,0.686784,0.8004147,2.179931E-06,6.437539E-06,Happy
29.9829451,0.04456822,0.05640664,0.01086395,0.1146538,0.03449667,0.001280055,4.226915E-06,2.271925E-06,0.2586925,0.2927961,0.2574011,0.2657566,0.01105578,0.4649436,0.4294238,0.006950094,0.07217219,0.05614511,0.5286679,0.6177899,0.005433848,0.003540595,0.005444883,0.001962482,0.1232131,0.0002324376,0.006849432,0.01207666,0.09912376,0.0001889988,0.0001246942,0.01982179,0.0002738086,0.1935911,0.3766833,0.1805466,0.3337826,0.001505545,0.004281159,0.00239898,0.05652564,0.001384485,0.005543852,0.9772463,0.9840482,0.2004594,0.1442876,0.6936111,0.803914,2.235932E-06,6.582807E-06,Happy
30.0055743,0.0437773,0.05646522,0.01097208,0.1154666,0.03450578,0.001304103,4.233822E-06,2.349504E-06,0.2619438,0.2972092,0.2621599,0.2712786,0.01102172,0.4677244,0.4315012,0.006886223,0.07114036,0.05520527,0.5317763,0.6186856,0.005400888,0.003499156,0.005472418,0.002073591,0.1261,0.0002302258,0.006923038,0.0129553,0.0997918,0.0001768996,0.0001187884,0.01993937,0.0002742859,0.1973962,0.3828413,0.1873176,0.3407598,0.001480292,0.004374155,0.002360638,0.05761065,0.001390503,0.005531147,0.9781604,0.9843251,0.1961249,0.1444349,0.703871,0.8068758,2.295284E-06,6.742358E-06,Happy
31.1860838,0.05037868,0.04734308,0.00796085,0.07799619,0.04226787,0.001229045,4.315972E-06,2.023138E-06,0.2997286,0.3321737,0.2704647,0.2888686,0.08380005,0.1033712,0.07744391,0.06976563,0.07013313,0.05003482,0.6037755,0.6027581,0.003935153,0.002927341,0.004435339,0.001848052,0.1300296,0.0002453781,0.006770148,0.01186409,0.08933988,0.0001362108,8.71821E-05,0.02400279,0.0003754663,0.1827332,0.3579646,0.166638,0.3262577,0.002061267,0.003227409,0.00227026,0.04689821,0.00147475,0.006252466,0.9732897,0.9816604,0.1423022,0.0949644,0.6533684,0.763941,1.781226E-06,6.681722E-06,Sad
31.2113391,0.05358176,0.04729714,0.008428521,0.07104993,0.0418428,0.001102965,4.181182E-06,1.783614E-06,0.2952402,0.3278704,0.2557021,0.2734625,0.07767563,0.11994,0.08794567,0.05548479,0.07401711,0.05305498,0.6009707,0.5939972,0.003895595,0.003019755,0.003875036,0.001265271,0.1286128,0.0003224986,0.006571333,0.01095121,0.08335188,0.0001421296,8.868529E-05,0.0255824,0.0002943405,0.1709818,0.3316588,0.1458845,0.2682349,0.002390252,0.003868303,0.002170162,0.04163469,0.00141844,0.006315253,0.9712974,0.9792579,0.1409291,0.07103768,0.6499248,0.7601325,1.694375E-06,5.750318E-06,Sad
31.2315133,0.02065023,0.0231733,0.01276324,0.07576768,0.04756752,0.0001017754,4.898308E-07,3.429434E-07,0.2317215,0.2039756,0.1935354,0.1880675,0.01023604,0.3515251,0.3693375,0.006190713,0.05815242,0.0518292,0.6271808,0.6079235,0.002737271,0.001784588,0.0004952642,0.0007204339,0.02359534,6.204742E-05,0.005421143,0.01090184,0.01407,0.0001868786,0.0001981713,0.00305734,0.0002453056,0.003060776,0.005033353,0.02733492,0.02829041,0.008349463,0.002204737,0.004487057,0.01489086,0.0006784782,0.003419149,0.5157984,0.6245075,0.005255959,0.04904686,0.0006738533,0.001315644,8.339327E-07,1.786364E-06,Sad
31.2521629,0.01836471,0.02075191,0.01645306,0.07810216,0.04498782,6.297502E-05,2.808335E-07,4.098744E-07,0.2191597,0.195048,0.1960685,0.1915441,0.006724463,0.4545563,0.4701482,0.00325172,0.05510515,0.04833658,0.5597378,0.591514,0.002380377,0.001727341,0.0003979078,0.0009045972,0.01625215,2.917458E-05,0.005848333,0.01400475,0.01444364,0.0003872129,0.000418481,0.001060643,0.0003318467,0.001455051,0.00222493,0.05137419,0.04673909,0.00259576,0.001098009,0.004618318,0.008593342,0.0008744048,0.003551399,0.2407902,0.2925688,0.01918842,0.08428343,0.000289262,0.0005851965,8.628212E-07,1.176407E-06,Sad
31.2764879,0.015638,0.01925905,0.02149817,0.08445301,0.04621286,5.873156E-05,2.321635E-07,3.005408E-07,0.2136145,0.1849363,0.1944562,0.1833085,0.005678862,0.4856057,0.5020933,0.002609784,0.05452981,0.047971,0.5187855,0.5615982,0.002449859,0.001793106,0.0003529963,0.001063535,0.01772784,2.218517E-05,0.006093315,0.01000766,0.01208586,0.0005968013,0.0005900324,0.0007928662,0.000452268,0.001545425,0.002185968,0.05616266,0.05024345,0.001719194,0.0006509919,0.004594794,0.007685324,0.001003523,0.004050751,0.1295911,0.1466535,0.02284473,0.04064815,0.0003552944,0.0007146309,8.117011E-07,9.647742E-07,Sad
31.2995397,0.01425757,0.01819272,0.02583209,0.0888289,0.04813076,5.540913E-05,2.143281E-07,2.643965E-07,0.2053627,0.1746117,0.1887437,0.176334,0.005186671,0.5013251,0.5170761,0.002423801,0.05537667,0.04872373,0.4958301,0.5443434,0.002575861,0.001950901,0.0003288827,0.001130702,0.0189103,2.268114E-05,0.006387161,0.008430402,0.01076114,0.0004804591,0.0004483964,0.000836158,0.000565661,0.001592749,0.002173015,0.05792396,0.05157646,0.001772332,0.0005608428,0.004349072,0.007772133,0.0009861069,0.004147639,0.1104922,0.1192449,0.02225868,0.0257195,0.0003497346,0.0006982491,7.738168E-07,8.48625E-07,Sad
31.3229524,0.01325116,0.01725857,0.02925636,0.09273323,0.04932655,5.348765E-05,2.089172E-07,2.485088E-07,0.1988603,0.1677664,0.1844371,0.1716579,0.005068805,0.5051868,0.5204878,0.002373315,0.05603927,0.04945588,0.4793684,0.5310217,0.002665139,0.002077004,0.000321493,0.001164845,0.01907504,2.281342E-05,0.006245406,0.007533839,0.01026799,0.0004291769,0.0003854967,0.0008784804,0.0006408525,0.001643346,0.002174614,0.05704196,0.05204384,0.001816441,0.0005085592,0.004140115,0.007670704,0.0009752361,0.004327426,0.1081696,0.1138631,0.02364427,0.02098394,0.0003626513,0.0007287127,7.631724E-07,7.875264E-07,Sad
31.345821,0.01326019,0.01674848,0.0326857,0.09773789,0.05624278,1.852115E-05,1.183024E-07,3.192633E-07,0.2074783,0.1605474,0.1781399,0.1749331,0.004589978,0.5024289,0.5264112,0.002591565,0.05778241,0.05138372,0.479227,0.5102548,0.002695001,0.002118928,0.0001016917,0.00137291,0.01401,2.107248E-05,0.00758165,0.01183702,0.007647919,0.0003026319,0.0003862064,0.0002930008,0.0005800259,0.0003954628,0.0005357544,0.1418942,0.08833598,0.001547271,0.001198838,0.01219428,0.01909951,0.004817585,0.002202828,0.004783431,0.004838462,0.002592209,0.008907518,3.107325E-05,4.315888E-05,7.075155E-07,6.161352E-07,Sad
31.3672244,0.01340809,0.01666338,0.03437912,0.09967586,0.05481705,1.300757E-05,1.110265E-07,2.985172E-07,0.211385,0.1632584,0.1717089,0.1696314,0.004917183,0.4857525,0.506827,0.00285211,0.06023382,0.05384024,0.4825915,0.5036572,0.002649866,0.002062884,6.650982E-05,0.001392153,0.01132336,2.034286E-05,0.006564597,0.008997597,0.005584653,0.0004418371,0.0005432607,0.000229288,0.0006453802,0.0002264743,0.0002909844,0.1341457,0.07877248,0.002023827,0.001153476,0.01487701,0.01903232,0.00940746,0.00220619,0.002668386,0.00247959,0.00267753,0.0071388,1.876171E-05,2.706316E-05,6.648103E-07,5.277935E-07,Sad
31.391835,0.0135507,0.01683533,0.03527499,0.09970379,0.0537429,1.144431E-05,1.080448E-07,2.951072E-07,0.2131368,0.1647912,0.1690254,0.1677361,0.005076552,0.4800062,0.500725,0.002928672,0.06084169,0.05442372,0.4812064,0.4971181,0.002634945,0.002027622,5.601564E-05,0.001412532,0.01009087,1.936742E-05,0.005961173,0.00874428,0.004748703,0.0005100495,0.0006217089,0.0002005088,0.0007368617,0.000173456,0.0002205716,0.1393536,0.07575794,0.00212254,0.001044643,0.0162035,0.01866712,0.01284262,0.002304946,0.002389691,0.00208827,0.002836791,0.006602081,1.654625E-05,2.349669E-05,6.615462E-07,4.994843E-07,Sad
31.4164416,0.01359684,0.01686518,0.0360937,0.09943745,0.05329975,1.071891E-05,1.066069E-07,2.943747E-07,0.2138912,0.1661763,0.1673306,0.1666393,0.005189592,0.4770111,0.4985623,0.002941824,0.0611861,0.05478074,0.4807264,0.4912176,0.002633602,0.002003926,5.103884E-05,0.001432891,0.009646804,1.90611E-05,0.005663578,0.008593847,0.004497914,0.0005387138,0.0006562063,0.0001867908,0.0007680224,0.0001527954,0.0001942156,0.14112,0.07547834,0.002172744,0.001033711,0.01695875,0.0188228,0.0149898,0.002376902,0.002230381,0.001915298,0.002821595,0.006404249,1.541191E-05,2.203414E-05,6.67271E-07,4.864033E-07,Sad
31.4393479,0.02009594,0.02119651,0.02757846,0.07654785,0.05359702,7.718278E-06,7.944175E-08,2.974505E-07,0.2063005,0.1662775,0.1336466,0.1396731,0.004512347,0.4946546,0.5128037,0.002941604,0.07502735,0.06924291,0.4978186,0.4857124,0.002784862,0.00205658,2.691144E-05,0.002208296,0.01261601,3.017895E-05,0.007727311,0.008361742,0.003662589,0.0001907392,0.0002317792,0.000205224,0.0008497834,9.931938E-05,0.0001219266,0.1173034,0.04706743,0.007821741,0.001878751,0.0297053,0.04525603,0.02340884,0.00162338,0.0003795284,0.0002594846,0.0009776391,0.001633298,4.598587E-06,5.942749E-06,5.494614E-07,3.127488E-07,Sad
31.4636193,0.02192563,0.02413965,0.02558578,0.07333229,0.04950653,7.942741E-06,7.927405E-08,2.954866E-07,0.197025,0.1575627,0.1210586,0.1269098,0.004499554,0.4928362,0.5095086,0.003087482,0.08207465,0.07650342,0.4774424,0.4733073,0.002926956,0.002243639,2.632383E-05,0.002171902,0.01198013,2.901543E-05,0.007031524,0.008238875,0.003445207,0.0002466699,0.0002825476,0.0001692871,0.0007093503,9.028299E-05,0.0001157151,0.1256988,0.04114163,0.00672677,0.002142501,0.0305988,0.04374259,0.02609743,0.001640012,0.0004367003,0.0002670254,0.001291869,0.001414768,4.63698E-06,5.918367E-06,5.432667E-07,3.139244E-07,Sad
31.4828331,0.02183584,0.02438868,0.02607805,0.07309228,0.04869916,8.099891E-06,8.430617E-08,2.994028E-07,0.1947779,0.1524998,0.1172815,0.122574,0.004671954,0.4833344,0.4992234,0.003260712,0.08419397,0.07885753,0.4701965,0.4654112,0.002942708,0.002351551,2.626152E-05,0.002034617,0.01154951,2.804E-05,0.006718026,0.008161593,0.003109025,0.0003409954,0.0003862116,0.000146366,0.0006948622,8.50902E-05,0.0001114675,0.1294702,0.03876761,0.005764006,0.001963227,0.03123878,0.03935868,0.02969469,0.001802113,0.0005010604,0.0002927045,0.001619716,0.001542637,5.280425E-06,6.63276E-06,5.502312E-07,3.335037E-07,Sad
31.5041395,0.02140116,0.023834,0.02743854,0.07328633,0.0487301,8.588817E-06,8.392433E-08,3.007463E-07,0.1943412,0.1491746,0.1183697,0.1229244,0.004822088,0.4784849,0.4951072,0.003317714,0.08355039,0.07777327,0.4651406,0.4550222,0.002954877,0.002416504,2.823343E-05,0.001921757,0.01123422,2.62081E-05,0.006478908,0.008630067,0.003347013,0.0003763047,0.0004226309,0.0001296203,0.0006683673,8.639066E-05,0.0001132237,0.1434147,0.04250902,0.004272513,0.001888638,0.02965982,0.03761779,0.02851843,0.00179914,0.0006976361,0.0004128906,0.001926519,0.001755665,5.957599E-06,7.468894E-06,5.501965E-07,3.511856E-07,Sad
